Classe;Nom;MS % brut;PB % brut;CB % brut;MGR % brut;MM % brut;NDF % brut;ADF % brut;Lignine % brut;Amidon % brut;Sucres % brut;EB (kcal) kcal/kg brut;ED porc croissance (kcal) kcal/kg brut;EM porc croissance (kcal) kcal/kg brut;EN porc croissance (kcal) kcal/kg brut;EMAn coq (kcal) kcal/kg brut;EMAn poulet (kcal) kcal/kg brut;UFL 2018 par kg brut;PDI 2018 g/kg brut;BalProRu 2018 g/kg brut
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;28;24.5;1;6.5;39.5999984741211;28.1000003814697;9.39999961853027;3.40000009536743;5.59999990463257;4070;2200;2010;1150;1330;1320;0.639999985694885;99;134
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;28;24.5;1;6.5;39.5;28;9.39999961853027;3.29999995231628;5.5;4020;2160;1980;1130;1320;1310;0.629999995231628;98;135
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28;24.5;1.29999995231628;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.40000009536743;4000;2130;1950;1110;1320;1310;0.620000004768372;97;137
Tourteaux d'oléagineux;Tourteau de tournesol;89;28;25;1.29999995231628;6.5;40.0999984741211;28.6000003814697;9.60000038146973;3.29999995231628;5.5;4070;2160;1980;1130;1330;1320;0.629999995231628;98;135
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.2000007629395;23.5;1.10000002384186;6.5;38.2000007629395;27;9;3.29999995231628;5.59999990463257;4000;2200;2010;1160;1330;1310;0.639999985694885;98;137
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.2000007629395;24;1.29999995231628;6.5;38.7999992370605;27.5;9.19999980926514;3.29999995231628;5.5;4000;2160;1980;1130;1330;1320;0.629999995231628;98;138
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;28.2000007629395;24.5;0.899999976158142;6.5;39.5;28;9.39999961853027;3.29999995231628;5.5;4020;2160;1970;1130;1320;1310;0.620000004768372;98;137
Tourteaux d'oléagineux;Tourteau de tournesol;87;28.3999996185303;23.5;1.10000002384186;6.5;38.0999984741211;26.8999996185303;9;3.29999995231628;5.5;3970;2170;1980;1130;1320;1310;0.629999995231628;98;140
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.3999996185303;24;1;6.5;38.7999992370605;27.5;9.19999980926514;3.29999995231628;5.59999990463257;4010;2170;1990;1140;1330;1320;0.629999995231628;99;139
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.3999996185303;24;1;6.5;38.7999992370605;27.5;9.19999980926514;3.29999995231628;5.5;3990;2160;1970;1130;1320;1310;0.620000004768372;98;139
Tourteaux d'oléagineux;Tourteau de tournesol;87;28.3999996185303;24.5;1.10000002384186;6.5;39.2999992370605;28;9.39999961853027;3.29999995231628;5.40000009536743;3970;2110;1930;1100;1320;1310;0.610000014305115;98;140
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;28.6000003814697;23.5;1.5;6.5;38.2999992370605;27;9;3.29999995231628;5.69999980926514;4050;2240;2050;1180;1350;1340;0.649999976158142;100;139
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.6000003814697;23.5;1.39999997615814;6.5;38.2000007629395;27;9;3.29999995231628;5.59999990463257;4020;2220;2020;1160;1350;1330;0.639999985694885;99;140
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.6000003814697;23.5;1;6.5;38.0999984741211;27;9;3.29999995231628;5.59999990463257;3980;2180;1990;1150;1330;1320;0.629999995231628;99;141
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.6000003814697;24.5;1.10000002384186;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.5;4020;2150;1960;1120;1340;1320;0.620000004768372;99;141
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.6000003814697;24.5;0.899999976158142;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.40000009536743;3990;2130;1940;1110;1330;1320;0.610000014305115;98;141
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.7999992370605;23;1.10000002384186;6.5;37.5999984741211;26.3999996185303;8.80000019073486;3.29999995231628;5.69999980926514;4010;2240;2040;1180;1340;1330;0.649999976158142;100;141
Tourteaux d'oléagineux;Tourteau de tournesol;89;28.7999992370605;23.5;1;6.5;38.2999992370605;27;9;3.29999995231628;5.69999980926514;4050;2240;2050;1180;1340;1330;0.649999976158142;100;140
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;28.7999992370605;23.5;1.20000004768372;5.90000009536743;38.2999992370605;27;9;3.29999995231628;5.69999980926514;4060;2240;2050;1180;1350;1340;0.649999976158142;100;141
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.7999992370605;23.5;1.20000004768372;6.5;38.2000007629395;27;9;3.29999995231628;5.59999990463257;4020;2210;2020;1160;1340;1330;0.639999985694885;100;142
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.7999992370605;23.5;1.10000002384186;6.5;38.0999984741211;27;9;3.29999995231628;5.59999990463257;3990;2190;2000;1150;1340;1330;0.629999995231628;99;142
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.7999992370605;24;1.10000002384186;6.5;38.7999992370605;27.5;9.19999980926514;3.29999995231628;5.59999990463257;4020;2180;1990;1140;1340;1330;0.629999995231628;99;142
Tourteaux d'oléagineux;Tourteau de tournesol;87;28.7999992370605;24;1.20000004768372;6.5;38.7000007629395;27.5;9.19999980926514;3.29999995231628;5.5;3980;2140;1960;1120;1340;1330;0.620000004768372;99;143
Tourteaux d'oléagineux;Tourteau de tournesol;88;28.7999992370605;24.5;1.10000002384186;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.5;4020;2150;1970;1120;1340;1330;0.620000004768372;99;142
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;28.7999992370605;24.5;1.20000004768372;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.40000009536743;4010;2140;1950;1110;1340;1330;0.620000004768372;99;143
Tourteaux d'oléagineux;Tourteau de tournesol;88;29;23.5;0.899999976158142;6.5;38.2000007629395;27;9;3.29999995231628;5.59999990463257;4000;2200;2010;1160;1340;1330;0.639999985694885;100;143
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;29;23.5;1.10000002384186;6.5;38.0999984741211;27;9;3.29999995231628;5.59999990463257;3990;2190;2000;1150;1340;1330;0.629999995231628;100;144
Tourteaux d'oléagineux;Tourteau de tournesol;87.5;29;24.5;1.10000002384186;6.5;39.4000015258789;28;9.39999961853027;3.29999995231628;5.40000009536743;4000;2140;1950;1110;1340;1330;0.620000004768372;99;144
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;29.2000007629395;23;1.10000002384186;6.5;37.5999984741211;26.5;8.80000019073486;3.29999995231628;5.80000019073486;4030;2260;2060;1190;1360;1340;0.649999976158142;101;144
Tourteaux d'oléagineux;Tourteau de tournesol;88;29.2000007629395;23;1;6.5;37.5999984741211;26.3999996185303;8.80000019073486;3.29999995231628;5.69999980926514;4010;2240;2040;1180;1350;1340;0.649999976158142;101;144
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;29.2000007629395;23.5;1.10000002384186;6.5;38.2999992370605;27;9;3.29999995231628;5.69999980926514;4040;2230;2040;1170;1360;1340;0.639999985694885;101;144
Tourteaux d'oléagineux;Tourteau de tournesol;88;29.3999996185303;23;0.899999976158142;6.5;37.5999984741211;26.3999996185303;8.80000019073486;3.29999995231628;5.69999980926514;4010;2230;2040;1170;1350;1340;0.639999985694885;101;146
Tourteaux d'oléagineux;Tourteau de tournesol;88;29.6000003814697;22.5;0.800000011920929;6.5;37;25.8999996185303;8.60000038146973;3.29999995231628;5.80000019073486;4000;2260;2060;1190;1350;1350;0.649999976158142;102;147
Tourteaux d'oléagineux;Tourteau de tournesol;88;29.7999992370605;22.5;1;6.5;37;25.8999996185303;8.60000038146973;3.29999995231628;5.80000019073486;4010;2270;2070;1200;1370;1360;0.649999976158142;102;148
Tourteaux d'oléagineux;Tourteau de tournesol;88;30;22;0.899999976158142;6.5;36.4000015258789;25.3999996185303;8.39999961853027;3.29999995231628;5.80000019073486;4010;2290;2090;1210;1370;1360;0.660000026226044;103;150
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;33;19.5;1.10000002384186;6.5;33.5;22.7999992370605;7.40000009536743;3.5;6.30000019073486;4100;2520;2300;1350;1460;1450;0.730000019073486;114;170
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;33.2000007629395;19;1;6.5;32.7999992370605;22.2999992370605;7.19999980926514;3.5;6.40000009536743;4090;2540;2320;1370;1470;1460;0.740000009536743;115;171
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;33.4000015258789;18.5;0.800000011920929;6.5;32.2000007629395;21.7999992370605;7;3.5;6.5;4080;2570;2340;1380;1470;1460;0.740000009536743;116;172
Tourteaux d'oléagineux;Tourteau de tournesol;90;33.5999984741211;18.5;0.800000011920929;6.5;32.2999992370605;21.7999992370605;7;3.5;6.5;4100;2590;2360;1390;1470;1470;0.75;117;173
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;33.5999984741211;18.5;0.899999976158142;6.5;32.2000007629395;21.7999992370605;7;3.5;6.5;4090;2570;2350;1380;1470;1470;0.740000009536743;116;173
Tourteaux d'oléagineux;Tourteau de tournesol;89;33.5999984741211;18.5;0.899999976158142;6.5;32.2000007629395;21.7999992370605;7;3.5;6.40000009536743;4070;2550;2330;1370;1470;1460;0.740000009536743;116;174
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;33.5999984741211;18.5;1;6.5;32.0999984741211;21.7000007629395;7;3.40000009536743;6.40000009536743;4050;2540;2320;1360;1470;1460;0.730000019073486;116;175
Tourteaux d'oléagineux;Tourteau de tournesol;88;33.5999984741211;18.5;0.800000011920929;6.5;32.0999984741211;21.7000007629395;7.09999990463257;3.40000009536743;6.30000019073486;4020;2510;2290;1350;1460;1450;0.720000028610229;115;175
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;33.7999992370605;18.5;1.10000002384186;6.5;32.0999984741211;21.7000007629395;7;3.40000009536743;6.40000009536743;4060;2540;2320;1360;1480;1470;0.730000019073486;116;176
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;33.7999992370605;18;1.5;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4160;2660;2430;1440;1500;1490;0.769999980926514;117;174
Tourteaux d'oléagineux;Tourteau de tournesol;90;33.7999992370605;18;1.10000002384186;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4120;2630;2400;1420;1490;1480;0.759999990463257;117;174
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;33.7999992370605;18;1.10000002384186;6.5;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4100;2610;2380;1410;1490;1470;0.75;117;175
Tourteaux d'oléagineux;Tourteau de tournesol;89;33.7999992370605;18;1.10000002384186;6.5;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4080;2590;2360;1400;1480;1470;0.75;117;175
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;33.7999992370605;17.5;1;6.5;30.8999996185303;20.7000007629395;6.69999980926514;3.40000009536743;6.5;4050;2590;2370;1400;1480;1470;0.75;116;175
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34;19;1.29999995231628;6.69999980926514;33;22.2999992370605;7.19999980926514;3.5;6.5;4150;2590;2370;1390;1500;1490;0.75;117;176
Tourteaux d'oléagineux;Tourteau de tournesol;91;34;18;0.899999976158142;6.80000019073486;31.7999992370605;21.2999992370605;6.80000019073486;3.5;6.69999980926514;4140;2650;2420;1430;1490;1480;0.769999980926514;118;174
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34;18;1.10000002384186;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4140;2650;2420;1430;1500;1490;0.769999980926514;118;175
Tourteaux d'oléagineux;Tourteau de tournesol;90;34;18;1.10000002384186;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4120;2630;2400;1420;1490;1480;0.759999990463257;118;176
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.2000007629395;18;1.10000002384186;6.80000019073486;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4130;2640;2410;1430;1500;1490;0.759999990463257;118;177
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.2000007629395;18;1.10000002384186;6.69999980926514;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4110;2620;2400;1420;1500;1490;0.759999990463257;118;177
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.2000007629395;18;1.10000002384186;6.59999990463257;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4100;2610;2380;1410;1500;1490;0.75;118;178
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.2000007629395;18;1.10000002384186;6.40000009536743;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4090;2600;2370;1400;1490;1480;0.75;117;178
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.4000015258789;18;1.10000002384186;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4150;2650;2420;1430;1510;1500;0.769999980926514;119;178
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.4000015258789;18;1.10000002384186;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4130;2630;2400;1420;1500;1490;0.759999990463257;118;179
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.4000015258789;18;0.800000011920929;6.19999980926514;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4100;2610;2380;1410;1490;1480;0.759999990463257;118;179
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.4000015258789;18;0.800000011920929;6.40000009536743;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4070;2590;2360;1390;1490;1480;0.75;118;180
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;34.4000015258789;18;1.10000002384186;6.5;31.5;21.2000007629395;6.90000009536743;3.40000009536743;6.40000009536743;4060;2580;2350;1380;1500;1480;0.740000009536743;117;180
Tourteaux d'oléagineux;Tourteau de tournesol;88;34.4000015258789;18;1;6.5;31.5;21.2000007629395;6.90000009536743;3.40000009536743;6.40000009536743;4040;2550;2330;1370;1490;1480;0.740000009536743;117;181
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.4000015258789;17.5;1;6.5;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4120;2660;2430;1440;1500;1490;0.769999980926514;119;178
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.4000015258789;17.5;0.800000011920929;6.19999980926514;31;20.7000007629395;6.59999990463257;3.5;6.59999990463257;4100;2640;2410;1430;1490;1480;0.759999990463257;118;179
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.4000015258789;17.5;0.899999976158142;6.40000009536743;31;20.7000007629395;6.69999980926514;3.5;6.59999990463257;4070;2620;2390;1410;1490;1480;0.759999990463257;118;179
Tourteaux d'oléagineux;Tourteau de tournesol;88.5;34.4000015258789;17.5;0.899999976158142;6.19999980926514;30.8999996185303;20.7000007629395;6.69999980926514;3.40000009536743;6.5;4060;2600;2380;1400;1490;1480;0.75;118;180
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.5999984741211;18.5;1.10000002384186;6.5;32.2000007629395;21.7999992370605;7;3.5;6.5;4110;2590;2360;1390;1510;1500;0.75;118;181
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.5999984741211;18;1.10000002384186;6.80000019073486;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4120;2630;2400;1420;1510;1500;0.759999990463257;119;180
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.5999984741211;18;1;6.40000009536743;31.6000003814697;21.2000007629395;6.80000019073486;3.5;6.5;4110;2610;2390;1410;1500;1490;0.759999990463257;119;181
Tourteaux d'oléagineux;Tourteau de tournesol;91;34.5999984741211;17.5;1.10000002384186;6.69999980926514;31.2000007629395;20.7999992370605;6.59999990463257;3.5;6.80000019073486;4160;2690;2460;1460;1520;1510;0.779999971389771;120;179
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.5999984741211;17.5;1;6.69999980926514;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4130;2670;2440;1450;1510;1500;0.769999980926514;119;179
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.5999984741211;17.5;1.10000002384186;6.5;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4120;2660;2430;1440;1510;1500;0.769999980926514;119;180
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.5999984741211;17.5;1.10000002384186;6.59999990463257;31;20.7000007629395;6.59999990463257;3.5;6.59999990463257;4100;2640;2410;1430;1510;1500;0.759999990463257;119;180
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.5999984741211;17;0.899999976158142;6.59999990463257;30.5;20.2000007629395;6.40000009536743;3.5;6.80000019073486;4120;2700;2460;1460;1510;1500;0.779999971389771;120;179
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.5999984741211;17;0.899999976158142;5.69999980926514;30.3999996185303;20.2000007629395;6.5;3.5;6.69999980926514;4120;2690;2450;1460;1500;1490;0.779999971389771;119;180
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.5999984741211;17;0.899999976158142;6.40000009536743;30.2999992370605;20.2000007629395;6.5;3.5;6.59999990463257;4070;2650;2420;1430;1500;1490;0.769999980926514;119;180
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.7999992370605;18;0.899999976158142;6.30000019073486;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4150;2650;2420;1430;1510;1500;0.769999980926514;120;181
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.7999992370605;17.5;1.10000002384186;6.59999990463257;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4140;2680;2450;1450;1520;1510;0.779999971389771;120;181
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.7999992370605;17.5;0.800000011920929;6.5;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4110;2650;2420;1430;1510;1500;0.769999980926514;120;181
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.7999992370605;17.5;1.20000004768372;6.5;31;20.7000007629395;6.59999990463257;3.5;6.59999990463257;4110;2650;2420;1430;1520;1500;0.769999980926514;119;182
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.7999992370605;17.5;1.10000002384186;6.5;31;20.7000007629395;6.69999980926514;3.5;6.59999990463257;4090;2630;2400;1420;1510;1500;0.759999990463257;119;183
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;34.7999992370605;17;1.5;5.90000009536743;30.5;20.2000007629395;6.40000009536743;3.5;6.80000019073486;4190;2740;2510;1490;1530;1520;0.800000011920929;120;180
Tourteaux d'oléagineux;Tourteau de tournesol;90;34.7999992370605;17;1.10000002384186;6.5;30.3999996185303;20.2000007629395;6.40000009536743;3.5;6.69999980926514;4120;2690;2460;1460;1520;1500;0.779999971389771;120;181
Tourteaux d'oléagineux;Tourteau de tournesol;89.5;34.7999992370605;17;1.10000002384186;6.5;30.3999996185303;20.2000007629395;6.5;3.5;6.69999980926514;4100;2670;2440;1450;1510;1500;0.769999980926514;119;182
Tourteaux d'oléagineux;Tourteau de tournesol;89;34.7999992370605;17;1;6.5;30.2999992370605;20.2000007629395;6.5;3.5;6.59999990463257;4080;2650;2420;1430;1510;1500;0.769999980926514;119;182
Tourteaux d'oléagineux;Tourteau de tournesol;88;34.7999992370605;17;1.10000002384186;6.40000009536743;30.2000007629395;20.2000007629395;6.5;3.40000009536743;6.5;4040;2620;2390;1410;1500;1490;0.759999990463257;118;183
Tourteaux d'oléagineux;Tourteau de tournesol;91;35;18;1.10000002384186;6.5;31.7999992370605;21.2999992370605;6.80000019073486;3.5;6.69999980926514;4180;2680;2440;1440;1530;1520;0.769999980926514;120;182
Tourteaux d'oléagineux;Tourteau de tournesol;90;35;18;1.29999995231628;6.5;31.7000007629395;21.2999992370605;6.80000019073486;3.5;6.59999990463257;4140;2640;2410;1420;1530;1510;0.769999980926514;120;183
Tourteaux d'oléagineux;Tourteau de tournesol;91;35;17.5;1.5;7;31.2000007629395;20.7999992370605;6.59999990463257;3.5;6.80000019073486;4170;2700;2470;1460;1540;1520;0.779999971389771;120;182
Tourteaux d'oléagineux;Tourteau de tournesol;90.5;35;17.5;0.800000011920929;6.59999990463257;31.1000003814697;20.7000007629395;6.59999990463257;3.5;6.69999980926514;4130;2670;2440;1440;1520;1510;0.769999980926514;120;182
